id_transaccion,etiqueta,nodos_subgrafo,aristas_subgrafo,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5,S_CLON,S_CNP,prediccion,explicacion
TXN_L_0507,legitima,62,90,0,1,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.25,0.5333,cnp,β1·J1=0.35 | α2·I2=0.25 | β2·J2=0.083
TXN_L_0701,legitima,33,46,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0297,legitima,55,78,0,0,0,1,0.0476,1,0.3333,0.3333,0.3333,0.0,0.1048,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0513,legitima,57,80,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0711,legitima,68,100,1,0,0,1,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.4544,0.1922,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0091,legitima,76,112,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.1463,0.0025,0.5479,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0361,legitima,80,112,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.15,0.3525,0.1983,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0491,legitima,55,108,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0286,legitima,42,62,1,0,0,0,0.0526,0,0.3333,0.3333,0.3333,0.0,0.3553,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0145,legitima,44,64,1,0,0,0,0.1364,0,0.3333,0.3333,0.3333,0.0,0.3636,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0736,legitima,69,120,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0518,legitima,61,98,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0112,legitima,61,98,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0459,legitima,57,102,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0081,legitima,69,94,0,0,0,1,0.0294,1,0.3333,0.3333,0.3333,0.3,0.1029,0.5633,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0375,legitima,61,112,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0731,legitima,61,92,1,0,0,0,0.0233,0,0.3333,0.3333,0.3333,0.0,0.3523,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0298,legitima,62,102,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0126,legitima,54,80,1,0,0,1,0.0952,0,0.3333,0.3333,0.3333,0.0,0.4595,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0771,legitima,41,66,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0011,cnp,94,130,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.1786,0.0044,0.5512,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0355,legitima,58,100,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0331,legitima,61,112,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0792,legitima,37,58,1,0,0,1,0.0435,0,0.3333,0.3333,0.3333,0.0,0.4543,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0495,legitima,70,108,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0656,legitima,64,104,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0737,legitima,37,58,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0038,cnp,90,122,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.2,0.0044,0.5533,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0222,legitima,36,60,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0399,legitima,49,78,0,0,0,1,0.1364,1,0.3333,0.3333,0.3333,0.0,0.1136,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0296,legitima,52,76,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0505,legitima,68,98,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.3544,0.1922,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0034,cnp,73,88,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.5,0.0,0.5833,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0707,legitima,60,104,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0519,legitima,44,70,1,0,0,0,0.0526,0,0.3333,0.3333,0.3333,0.0,0.3553,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0178,legitima,60,86,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0892,legitima,82,136,0,0,0,1,0.025,1,0.3333,0.3333,0.3333,0.1224,0.1025,0.5456,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0885,legitima,48,82,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0135,legitima,35,58,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0698,legitima,61,112,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0570,legitima,34,66,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0630,legitima,62,102,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0560,legitima,28,40,0,0,0,1,0.0667,1,0.3333,0.3333,0.3333,0.0,0.1067,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0281,legitima,21,40,1,0,0,1,0.2,0,0.3333,0.3333,0.3333,0.0,0.47,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0096,legitima,35,52,0,0,0,1,0.1176,1,0.3333,0.3333,0.3333,0.0,0.1118,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0526,legitima,47,80,1,0,0,0,0.1364,0,0.3333,0.3333,0.3333,0.0,0.3636,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0272,legitima,56,82,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0837,legitima,39,64,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0705,legitima,41,60,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0164,legitima,37,58,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0108,legitima,62,100,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0388,legitima,52,80,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0390,legitima,55,78,0,0,0,1,0.0476,1,0.3333,0.3333,0.3333,0.0,0.1048,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0839,legitima,31,42,1,0,0,0,0.1176,0,0.3333,0.3333,0.3333,0.0,0.3618,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0378,legitima,63,104,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0241,legitima,28,40,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0187,legitima,58,82,1,0,0,0,0.0556,0,0.3333,0.3333,0.3333,0.0,0.3556,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0311,legitima,37,58,0,0,0,1,0.1429,1,0.3333,0.3333,0.3333,0.0,0.1143,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0102,legitima,53,84,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0288,legitima,50,74,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0421,legitima,42,64,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0891,legitima,58,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0568,legitima,53,82,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0597,legitima,37,62,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0782,legitima,53,72,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0652,legitima,47,70,0,0,0,0,0.08,1,0.3333,0.3333,0.3333,0.0,0.008,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0079,legitima,30,40,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0669,legitima,41,70,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0661,legitima,62,112,1,0,0,0,0.08,0,0.3333,0.3333,0.3333,0.0,0.358,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0594,legitima,62,102,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0264,legitima,33,60,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0571,legitima,42,74,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0274,legitima,29,46,1,0,0,1,0.1429,0,0.3333,0.3333,0.3333,0.0,0.4643,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0444,legitima,62,84,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.3,0.1,0.5633,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0686,legitima,40,56,0,0,0,0,0.1,1,0.3333,0.3333,0.3333,0.0,0.01,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0787,legitima,55,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0198,legitima,62,98,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0742,legitima,60,102,0,0,0,0,0.0526,1,0.3333,0.3333,0.3333,0.0,0.0053,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0234,legitima,68,112,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0204,legitima,45,68,0,0,0,1,0.087,1,0.3333,0.3333,0.3333,0.0,0.1087,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0614,legitima,69,94,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.3,0.3529,0.2133,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0238,legitima,53,88,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0841,legitima,44,70,1,0,0,0,0.0526,0,0.3333,0.3333,0.3333,0.0,0.3553,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0101,legitima,35,60,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0013,clonacion,40,62,1,0,0,0,0.1429,0,0.3333,0.3333,0.3333,0.0,0.3643,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0773,legitima,48,66,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.375,0.35,0.2208,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0141,legitima,51,74,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0001,clonacion,46,68,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0621,legitima,63,100,0,0,0,0,0.0233,1,0.3333,0.3333,0.3333,0.0,0.0023,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0510,legitima,71,110,0,0,0,1,0.0444,1,0.3333,0.3333,0.3333,0.0889,0.1044,0.5422,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0022,clonacion,51,72,1,0,0,0,0.1364,0,0.3333,0.3333,0.3333,0.0,0.3636,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0549,legitima,31,44,0,0,0,1,0.1176,1,0.3333,0.3333,0.3333,0.0,0.1118,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0777,legitima,41,62,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0078,legitima,49,76,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0045,legitima,71,110,0,0,0,1,0.025,1,0.3333,0.3333,0.3333,0.1364,0.1025,0.547,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0628,legitima,37,62,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0036,legitima,49,92,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0084,legitima,28,52,1,0,0,0,0.3636,0,0.3333,0.3333,0.3333,0.0,0.3864,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0796,legitima,60,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0314,legitima,37,60,0,0,0,1,0.1364,1,0.3333,0.3333,0.3333,0.0,0.1136,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0445,legitima,35,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0530,legitima,44,72,0,0,0,0,0.08,1,0.3333,0.3333,0.3333,0.0,0.008,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0643,legitima,50,76,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0356,legitima,73,118,1,0,0,1,0.025,0,0.3333,0.3333,0.3333,0.1224,0.4525,0.1956,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0285,legitima,60,86,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0024,clonacion,52,72,1,0,0,0,0.0476,0,0.3333,0.3333,0.3333,0.0,0.3548,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0850,legitima,42,64,0,0,0,1,0.087,1,0.3333,0.3333,0.3333,0.0,0.1087,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0013,legitima,61,102,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0790,legitima,52,86,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0180,legitima,39,62,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0648,legitima,55,88,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0897,legitima,60,90,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0200,legitima,84,124,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.087,0.3544,0.192,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0014,legitima,77,122,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0816,0.3544,0.1915,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0262,legitima,62,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0803,legitima,49,76,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0044,legitima,37,52,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0023,cnp,91,116,0,0,0,0,0.025,1,0.3333,0.3333,0.3333,0.2745,0.0025,0.5608,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0679,legitima,64,96,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0368,legitima,47,80,0,0,0,1,0.1364,1,0.3333,0.3333,0.3333,0.0,0.1136,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0119,legitima,35,54,1,0,0,1,0.0526,0,0.3333,0.3333,0.3333,0.0,0.4553,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0494,legitima,55,78,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0579,legitima,56,88,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0190,legitima,64,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0118,legitima,47,64,1,0,0,0,0.0385,0,0.3333,0.3333,0.3333,0.0,0.3538,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0000,clonacion,72,98,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.1463,0.3525,0.1979,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0021,clonacion,55,80,1,0,0,0,0.087,0,0.3333,0.3333,0.3333,0.0,0.3587,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0100,legitima,34,66,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0024,legitima,49,88,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0528,legitima,36,48,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0346,legitima,35,62,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0833,legitima,46,60,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.375,0.0,0.5708,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0017,legitima,57,86,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0521,legitima,52,100,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0817,legitima,63,96,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0715,legitima,58,92,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0426,legitima,26,42,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0020,clonacion,48,70,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0708,legitima,36,60,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0214,legitima,25,34,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0801,legitima,52,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0800,legitima,58,82,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.2647,0.0,0.5598,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0486,legitima,31,48,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0523,legitima,77,112,1,0,0,0,0.025,0,0.3333,0.3333,0.3333,0.1304,0.3525,0.1964,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
